	ra	dec	mag	x	y	z
86803	4.658111160509843	-0.48573888402452764	4.53	-0.04797606931832748	-0.883027888173828	-0.46686191264659027
86804	4.658216927462514	-0.7003482165878869	2.99	-0.041400628614064475	-0.7634961570652055	-0.6444839843603744
86839	4.659560743720086	0.047250879960222	3.75	-0.052744687517892026	-0.9974903575121636	0.04723329978834749
86924	4.663603188067094	0.447203427857187	5.09	-0.04397079002370067	-0.9005872083073755	0.43244566116197697
86942	4.664705363489728	0.8862969564521795	5.02	-0.030139024883744946	-0.6315665119658954	0.7747356840512055
86950	4.665154349439804	-0.5533252757781438	4.79	-0.040171485155910416	-0.8498328089839708	-0.5255192180641752
86964	4.666352867037148	1.3432556752705862	5.02	-0.010380025801518998	-0.2253433324792208	0.9742241208117971
86991	4.66813572086806	-0.6465276206171855	3.19	-0.035310082950062036	-0.7973990218627385	-0.6024184575313142
87024	4.669563836528504	-0.6997100893067729	4.78	-0.03275242226532026	-0.7643275027892744	-0.6439959218160203
87292	4.683156722542424	0.698270611552898	5.17	-0.0223874079000128	-0.7656278970283598	0.6428940249056991
87314	4.684149727620346	0.9926148746613055	3.73	-0.015428891565704227	-0.5462840470804196	0.8374578730960094
87457	4.691382721106462	1.256726544466667	5.43	-0.0064888055940824545	-0.3088637404801863	0.9510841630573764
87477	4.692404000518266	0.4546581130648902	5.47	-0.017953401486475305	-0.8982318219052194	0.4391551770068247
87537	4.696039608616633	0.6501445536925561	3.86	-0.013013433623513449	-0.7958899248175298	0.6053014770502986
87561	4.697580821612606	0.8986507459636457	2.24	-0.009220342413180082	-0.6225980436326413	0.7824874831910038
87574	4.698384545733149	-0.7739181904292856	4.85	-0.01001544587149317	-0.7151074432031592	-0.6989427984602429
87575	4.698407845878664	-0.0712412508336325	5.44	-0.013945266762147177	-0.997365927731993	-0.07118100683632941
87661	4.702635382392845	0.5104718052281991	3.7	-0.008509574282597165	-0.8724725891616275	0.48858895639088595
87664	4.702775445065317	-0.7280866994832479	4.88	-0.0071758671873579	-0.7464144652729564	-0.665442674436646
87726	4.705854729464611	0.5269022824465962	4.41	-0.005647855531646439	-0.8643504790287861	0.5028581819266758
87775	4.708141285317649	-0.17058205827827844	3.32	-0.004185946350332317	-0.9854772353532925	-0.16975599092103819
87788	4.708409629690142	-0.5280148949381576	5.0	-0.0034373037521219212	-0.8638020691427977	-0.5038195810878503
87844	4.7114839399010675	-0.4156699359428746	4.74	-0.0008280820720419883	-0.9148456255721145	-0.4038029168439087
87856	4.712637428003711	0.292358689284876	4.67	0.00023787296800615478	-0.9575667087690021	0.28821162654159593
87877	4.713537756098352	0.07624671550201208	4.79	0.0011455622074610906	-0.997093968632195	0.07617286527713271
87902	4.714498559851575	-0.06440734433427862	4.62	0.002105326512850304	-0.9979243424845232	-0.06436283304133043
87920	4.715204371001082	0.051165513846105126	3.93	0.0028117932977666333	-0.9986873726923748	0.051143185697140534
87994	4.71896354841049	0.37691750044292605	4.26	0.006113065457727926	-0.9297834850664967	0.3680561116573249
88018	4.720039282094956	0.022777873188757517	4.42	0.007648181783343633	-0.9997113401462832	0.022775901701828923
88057	4.722791840858276	0.3636154735488513	5.25	0.00972243571766905	-0.9345665044006171	0.35565562429986564
88107	4.724831519888619	-0.4238090171101624	5.37	0.01134151195065524	-0.9114585963217869	-0.4112354523843862
88131	4.725836829537769	-0.1427740240122256	4.77	0.013310512728585548	-0.9897355910938093	-0.14228945840465576
88293	4.734294782359395	-0.5162699111763719	4.66	0.019049138039051804	-0.8694578892473767	-0.4936396551792267
88327	4.736189948127674	0.043634959175817715	4.03	0.023776104708797093	-0.9987651844670352	0.04362113182169232
88361	4.737731946521811	-0.5310005598763741	2.98	0.02185066293373518	-0.862023937146108	-0.5063963668081347
88382	4.738707149241363	0.3877925946522252	4.96	0.024361088204733226	-0.9254254457490139	0.3781458471829624
88439	4.741323048724253	-0.8742612008370118	3.65	0.018560412265466824	-0.6412952133813825	-0.7670697232916073
88451	4.742196935080725	-0.7579129975897219	4.92	0.021645662652348577	-0.7259495775457661	-0.6874072127563579
88469	4.7430449032978075	0.5334099694554598	5.05	0.026392339855521925	-0.8606736680876651	0.5084724982311967
88488	4.744267506438829	0.1524347355812796	4.64	0.031503442545723015	-0.987902122693288	0.1518450825211792
88494	4.744458358192533	0.16692061930698215	3.71	0.031618129760478605	-0.9855940405638571	0.16614656504261455
88512	4.745022274073854	0.7585530970928908	5.0	0.023682077428966743	-0.725445604043517	0.6878719610382337
88517	4.745299257826145	0.5020001166653588	3.84	0.028844776101790842	-0.8761472045720304	0.48117985703087585
88559	4.747459364574876	0.6353219086876812	5.49	0.02822085299220744	-0.8043858086732821	0.5934366472180683
88562	4.74765754671144	-0.49666996839623073	4.55	0.031000897395539708	-0.878627459092598	-0.4765005062842601
88589	4.749826292839969	-1.1112258798305132	4.33	0.016602370497541524	-0.4432523561902639	-0.8962431087744227
88610	4.750603837021732	0.36328255199403336	4.37	0.035712008150884364	-0.934052980312317	0.3553444560472408
88621	4.751140002167944	0.3498553151794205	5.1	0.03639437162637929	-0.938717074053374	0.34276187739390335
88765	4.757928460293576	-1.0821424811201505	5.47	0.021368873057540913	-0.46895111895601377	-0.8829655821684973
88835	4.761386568407015	-0.8020558999377475	4.52	0.0340508444595393	-0.6943960614040702	-0.7187869294151829
88876	4.76353672677901	-0.4136645875389182	4.96	0.04681328281225236	-0.9144564706966091	-0.40196751081827714
88895	4.764323957538122	0.5481267602412011	4.96	0.04430667304401615	-0.8523513562652444	0.5210893245851128
89013	4.770035634781736	-0.7214512369198457	5.47	0.04325983183764377	-0.749600780058866	-0.6604750241186402
89064	4.772443665550712	-0.3675459899309276	3.84	0.05600996446044967	-0.9315296145364236	-0.35932639914534686
89071	4.773007319632644	1.1239446875017418	4.99	0.026187367708243203	-0.4313342266584612	0.9018120683853484
89092	4.774631784833937	-0.3789662028255021	5.49	0.05778923662481748	-0.9272485309484665	-0.369960222164805
89161	4.778777378139737	-0.36177655974236506	5.29	0.06204552487370349	-0.9332092017869246	-0.3539363481522602
89228	4.781724715647579	-0.771548295104465	5.45	0.04966303598178157	-0.7151095668444354	-0.6972459324116822
89327	4.7871133324466495	-0.9777919329504577	5.36	0.04172114990361764	-0.55729545929386	-0.8292654078768542
89364	4.789303807924365	-0.6416124592843041	3.1	0.06155702429117854	-0.7987633096012378	-0.5984880182554138
89400	4.791160750982024	-0.47198312388481184	4.66	0.0700870708421686	-0.8879065326263915	-0.4546534854371445
89494	4.795985713699163	0.12670683707763117	5.41	0.08282994086944338	-0.9885192526758536	0.1263680655258141
89495	4.796068704105095	0.42666421868679244	5.3	0.07608913865532556	-0.9071658566177033	0.4138363826027855
89548	4.79905269352723	0.6294450883902434	4.33	0.06996720806626745	-0.8053206025642945	0.5886962857712738
89573	4.800294669822949	-0.2763152388281087	5.39	0.08446248855622789	-0.9583524493092491	-0.2728125197454328
89583	4.800958069471632	0.3832969406583532	4.92	0.08203501586949494	-0.9238014244207128	0.3739801925363879
89630	4.802959787590745	1.245079735475306	4.22	0.028941773534826076	-0.31867625510791675	0.9474216686222945
89640	4.803441498464295	0.058942648633114304	4.85	0.09076892789577559	-0.9941281545023626	0.058908523613974105
89653	4.803992586175612	-0.5205986069739982	2.72	0.07935711573660158	-0.8638843425957754	-0.49739952834701456
89657	4.804092855341139	0.5038757521993069	5.12	0.08019430224570863	-0.8720381903086826	0.48282322699978064
89660	4.804211450463812	1.26942758468611	3.55	0.02723287690735379	-0.2955756386141646	0.9549311034169836
89684	4.80537148355115	-0.050594040689124625	3.23	0.0927297250021711	-0.9944061668760833	-0.050572456731277755
89703	4.80639459555867	0.8573335316745989	5.02	0.061431629655563834	-0.6515663323734204	0.7561001715350363
89745	4.809014683831763	0.40640298810636316	5.41	0.08861748055888577	-0.9142639845147992	0.3953078657938879
89759	4.809733323151272	-0.6746900788944409	5.09	0.07589578170879369	-0.777203676522669	-0.6246553253742879
89788	4.811948145972053	0.3111331436887015	5.25	0.09462278519568537	-0.94727309393725	0.3061375736892825
89795	4.812241884885163	-0.6400044874444418	5.33	0.07995833274274596	-0.7980977230490751	-0.5971990367447709
89819	4.813735973991332	-1.0732710423454335	4.35	0.04828532670667742	-0.4748034297379843	-0.8787663115606313
89854	4.815395520310592	-1.3097697184286528	5.47	0.02653631319963998	-0.25670461011535994	-0.966125544237027
89856	4.81562407117614	-0.15593439998420855	4.66	0.10180148215898738	-0.9826074312791988	-0.15530323314447744
89860	4.815791099185557	0.3799538497426206	3.85	0.09585718487932565	-0.9237213812361087	0.3708776212637622
89877	4.816717869018366	1.0262664457959605	4.98	0.05394534794332986	-0.5151994816333805	0.8553709099332109
89906	4.817859576148557	-0.6001247612339224	1.79	0.08687952542393448	-0.8206793181515905	-0.564745433642763
89912	4.81811142715962	0.689531398922312	5.11	0.08141753610769974	-0.7672363793936157	0.636175701319319
89921	4.818435273002328	-0.7698692010975838	5.24	0.07599880404841045	-0.713968236608369	-0.6960413341875231
90010	4.823002101523096	-0.3585199324377763	4.81	0.10336900276365861	-0.9306943650320956	-0.35088865493935684
90065	4.82576617945948	1.1442985950654518	4.82	0.04680468165120357	-0.4110285109347527	0.910420169468081
90135	4.829763070713009	-0.839804317332194	5.44	0.0781802743217982	-0.6630150774305538	-0.7445124927136719
90143	4.830083774963063	-0.8023009616180201	3.49	0.08161536632460406	-0.6902458598423004	-0.7189572900738013
90162	4.831108457766909	0.00342273028950104	5.2	0.11843998456153851	-0.9929553136726468	0.0034227337492238556
90217	4.83443435718951	-0.4436923664542425	2.82	0.10995433754347543	-0.89645473688579	-0.429277239520574
90288	4.838184895219119	-0.8564433264896193	4.1	0.08219724742774977	-0.6499517415729165	-0.7555172705780022
90315	4.839787369271839	-0.2542213950797928	4.67	0.12297045667873571	-0.9600156678967816	-0.2514919167228234
90362	4.841905588118522	-0.03465016126618359	5.38	0.1290771793912329	-0.9910292270714043	-0.03464322229034733
90481	4.848004204857302	-0.5757686566157567	5.37	0.1134022340112501	-0.8310726858112581	-0.5444796821000022
90515	4.8492828330673134	-1.0869614224513697	4.63	0.06348119652211603	-0.46082542702348395	-0.8852175232657475
90524	4.849564267409198	-0.3211876538968829	5.12	0.12975252750259902	-0.9399477413485355	-0.3156937204641136
90548	4.850955992954738	-0.8013646797407877	4.92	0.09609659253636045	-0.6890585232659397	-0.7183061996234357
90571	4.852156866746572	-0.798616972992788	5.07	0.09719855374859009	-0.6908944737130973	-0.7163918392485251
90605	4.853566132851095	-0.6929655436651211	5.16	0.10825520087787144	-0.7617006250414902	-0.638821547299631
90623	4.8545258894067675	0.9956335263223847	4.77	0.07705832454429588	-0.5384857515273458	0.8391037540259582
90631	4.855165727110549	-0.2594547473886053	5.47	0.1375297046935912	-0.9566952667640983	-0.2565535945529985
90640	4.855648223382262	0.5332715473924842	5.47	0.12294606088233587	-0.8523269022085896	0.5083533396025114
90700	4.858573307942142	-0.7384926142830258	4.62	0.1077167450209685	-0.7315968049494109	-0.6731739877846599
90722	4.860268197178754	-0.4194424651210604	5.49	0.13456879393881072	-0.9033480034691805	-0.4072513036518103
90731	4.860501722232671	0.9137412466488241	5.38	0.0901350030242657	-0.6041004424930618	0.7917943777329457
90733	4.860579476650847	-0.576247679682259	5.28	0.12380541910041339	-0.8293228986744846	-0.5448814072213526
90823	4.865279299260618	-0.19158838736967665	5.12	0.14950879732333267	-0.9702514774912906	-0.19041846010536473
90835	4.866008934154413	-0.1438862176247665	3.85	0.151435251745238	-0.9780115550989674	-0.143390245908695
90935	4.871492584131255	0.15921750393355003	5.38	0.15642932431723	-0.9748810882889858	0.15854567225294217
90953	4.872184258113821	0.5841448756685128	5.41	0.13273213781174628	-0.8235563613945406	0.551486263834838
90955	4.872310183619351	0.11644496430102028	5.43	0.1581620662942842	-0.9805541814992422	0.11618200346815245
90979	4.873563155489358	0.6769031214793846	0.03	0.12509650986086016	-0.7694131122064103	0.6263819329973347
91211	4.8851158388741585	-0.7537357614645838	5.42	0.1253160186047815	-0.7182876404099287	-0.6843674167546137
91441	4.8968431424506225	-0.15799678574812018	4.7	0.18112550812627662	-0.9707922530109917	-0.15734024215006404
91471	4.89840870278966	0.9693463894198121	5.03	0.10465108267011465	-0.5560768182023652	0.8245160539091441
91507	4.900167209277507	-1.2466557503365645	4.01	0.05945542070302313	-0.3128955527747383	-0.947924799761467
91559	4.902284642726027	-0.14442974806042255	4.88	0.18679111636347354	-0.9717992441063882	-0.1439281348518764
91589	4.903425564458056	-0.6688702261437881	5.11	0.14896261674508024	-0.7702506530742038	-0.6201000485818566
91632	4.905783067945187	-0.6220700251030162	4.86	0.1561885024945588	-0.7975237409008692	-0.5827186580057229
91633	4.905854539178056	0.6923742610211304	4.67	0.147989654299729	-0.7553722564821447	0.6383665219584432
91639	4.906031777363596	0.6913724071239007	4.59	0.14824642295504772	-0.7559732437186082	0.6375950539822269
91684	4.9077460397549055	0.6563330723411075	4.34	0.15378643430475217	-0.7771655445372487	0.6102159036013007
91688	4.908006791945152	0.03595444581619895	5.02	0.19424697542594668	-0.98029380631458	0.035946708321410205
91702	4.908531699717691	-0.6926546481654634	5.4	0.14997635208804522	-0.7547977923114986	-0.6385823255744325
91737	4.9106928536639725	-1.1322170594640042	4.78	0.08366043718958922	-0.416331156954678	-0.9053558963181418
91754	4.911602606536574	-0.4710779437748501	3.17	0.17634352619877844	-0.8734562271313958	-0.4538470888450958
91756	4.911627477478415	0.3586007237288511	4.19	0.18533282115208963	-0.9178648052050832	0.3509643069738608
91769	4.912139033482175	1.2930368280107627	5.25	0.05440843715158402	-0.26874951912418915	0.961672198796055
91801	4.913427610068922	0.4653419540947557	4.83	0.17845408202762322	-0.8756694305994943	0.44872841332061425
91824	4.9146004713262625	-0.3908171978860538	5.37	0.18569287079881575	-0.905759202953777	-0.380944121885393
91825	4.914720375445875	1.3165710396308719	5.37	0.05053860979435467	-0.24636541540025175	0.9678584250884606
91874	4.917557495411454	0.31732736956390695	4.34	0.19356063988636088	-0.930146496751262	0.3120284815015079
91888	4.918226654646669	-0.08286591159678561	4.22	0.20368599580630378	-0.9755311159182611	-0.0827711120359438
91915	4.919570470904241	-0.09957359946027694	5.38	0.2046835777852206	-0.9737671470413208	-0.09940913603914096
91939	4.920709560040557	-0.7052206522606795	5.2	0.15748495688633798	-0.7450052576369173	-0.648201862422393
92021	4.9254999652385045	-0.7623606375758715	5.46	0.15295971665886288	-0.7068470088363823	-0.6906306039980418
92102	4.92910834620054	-0.35473216653522066	5.22	0.20163928406626813	-0.915804054865385	-0.3473392177876863
92117	4.930040090221717	0.5681231371076404	5.22	0.18201568301717727	-0.8230257877231862	0.5380509677330014
92133	4.930903766402067	0.5822883863964591	3.52	0.18105604204918757	-0.8153455648953366	0.5499366503907404
92225	4.935794964364319	1.036522262280067	4.63	0.11281957706677186	-0.4965612750263861	0.8606385090005236
92319	4.9402298459936365	-1.0853782517401782	4.22	0.10538814477565965	-0.45452010921811026	-0.8844799654356799
92324	4.940476461016941	0.37393927060732296	5.43	0.21048941715500707	-0.9067859996085907	0.3652853079164207
92356	4.942163758071308	-0.9094451710549177	5.18	0.13988592852497578	-0.5980414232932194	-0.7891630902583608
92399	4.944630170103764	0.8850254142789316	4.92	0.14575281729683498	-0.6162684428024722	0.7739310839188793
92471	4.948748536273231	-0.396972241119552	4.86	0.21595530424232498	-0.8965948044992684	-0.38662780954623954
92492	4.949738923357277	1.244370747826561	4.82	0.07539723828294156	-0.31166924530881995	0.9471945618445747
92502	4.95021068585409	0.6440022862691824	4.22	0.1883981245985801	-0.7771904186799197	0.6004008658886737
92524	4.951143738872207	-0.27232435150720596	5.08	0.227777739135286	-0.935826897261142	-0.2689708532852611
92527	4.951272544171004	0.3952311355643474	4.57	0.21837661219550922	-0.896699552739328	0.3850215154547875
92534	4.951472035304507	-1.5290104043352268	5.29	0.009891072077437802	-0.04058588451453734	-0.9991270953544056
92541	4.951802949730685	0.7261044941451729	5.46	0.17732030958270933	-0.7264380935319886	0.6639617489547888
92554	4.95289072618699	-0.39568931939958096	5.0	0.21978563180481955	-0.8961734981260466	-0.385444337497233
92564	4.953529778492609	-0.4589643813816282	2.05	0.2140965977881691	-0.8705722333743666	-0.4430199016896401
92571	4.953833203983067	0.7670039289711699	4.08	0.17215435028196732	-0.6991086905150782	0.6939812090577714
92654	4.957693697755554	0.07336657317037104	4.62	0.24219865161398324	-0.9674537759175882	0.07330078184555477
92659	4.957799988307	0.07334103900341436	4.98	0.24230190977036248	-0.9674298485061741	0.07327532150018956
92661	4.957968325313355	-0.7454419219525216	5.35	0.17864009808632758	-0.7127421997382825	-0.6782965959430589
92697	4.959679969710786	-0.6517625088157398	5.36	0.19460271419656225	-0.770830780309405	-0.6065885687638078
92723	4.960882937897723	-1.1734458553731448	4.4	0.09517452480956096	-0.3750902649928491	-0.9220895308671867
92725	4.961213852323902	0.5742355419475123	5.2	0.20676748730657385	-0.813749607134705	0.5431931360768828
92733	4.961365172370049	-0.10203742840543976	4.83	0.24513027094679588	-0.9641242666267207	-0.10186043769314186
92764	4.962587513711684	-0.36052124913116057	5.02	0.23167909568479056	-0.9065780464175643	-0.35276201946410024
92793	4.964283711945233	-0.36838060637923126	3.52	0.23251831900741501	-0.903470812195802	-0.3601051552480522
92831	4.966534139482756	0.3030050755489938	5.33	0.23996457350557032	-0.9237860001516692	0.2983897273467538
92855	4.96748054426965	-0.9239533775417533	4.85	0.15207440200942407	-0.5831677695481318	-0.7979904315301863
92870	4.968117763979552	-1.0506978090114723	5.14	0.12570510317116942	-0.4808046098439651	-0.8677702196950056
92881	4.968617539010861	-0.6476455563629655	4.83	0.20211423636922857	-0.7714702827955077	-0.6033103995625329
92902	4.969579389961635	0.57054040066836	3.25	0.21407544381985746	-0.8139273959790594	0.5400869359909372
92910	4.97024252781093	0.23775302676333498	5.27	0.24783223828367087	-0.9397392017604461	0.235519456397864
92951	4.97254191183397	0.26299141277167654	4.02	0.24838381211440183	-0.9331242908243058	0.2599702670559726
92963	4.973132269453457	0.45780691392829065	5.26	0.23125211636087215	-0.8667032009199434	0.44198192292642685
92987	4.974248320243645	0.5610450590459325	4.94	0.2191910612561952	-0.8178357808870006	0.5320713431170041
93006	4.975182944058088	0.8819753641446088	5.39	0.16512307746524008	-0.6138049933480996	0.7719959840759198
93115	4.980469197296528	0.8191670032045448	5.0	0.180868662554332	-0.6584400785170546	0.7305772990644193
93136	4.981520845437317	-0.10016645290059437	4.02	0.2645617385192463	-0.9591700993778641	-0.09999903485100392
93213	4.985585019133511	-0.5215062130916203	2.6	0.2339442908110854	-0.8349132299326562	-0.49818667914780507
93233	4.986878308109239	-0.06455950213846749	5.4	0.2704906852519247	-0.960558508654832	-0.0645146544805833
93248	4.987777589006329	-0.7346981812227276	4.74	0.2017748969643896	-0.7140728494984545	-0.6703632273358732
93372	4.993463871709326	-0.5418737516767885	5.49	0.23765088055318725	-0.8231233328535607	-0.5157422203817924
93388	4.994621810401563	-0.37946068950917705	3.76	0.25868964957225565	-0.8921149086195305	-0.3704195661988582
93418	4.995653561788879	0.9319474218482003	5.4	0.16665286173527138	-0.5725092356708141	0.8027826597199672
93422	4.995835774162788	-0.0703615525307498	5.4	0.27897445202959703	-0.9577216047928203	-0.07030350508936843
93452	4.9977945571823	0.24196333687779845	2.99	0.27334498868064333	-0.931595369191588	0.23960923451312927
93510	5.001454774423121	-0.08521664320641921	3.43	0.28402237981817835	-0.9550324439134793	-0.0851135643423873
93520	5.001818675572161	-0.9135212129900252	5.17	0.17437243219519832	-0.5855499525385999	-0.7916599699191404
93530	5.002193310496101	-0.6468790077554896	4.23	0.2280321019498769	-0.7646930086903292	-0.6026988990702182
93569	5.0044707033705675	-0.4829399867695669	3.32	0.2550147798123644	-0.8481238699451544	-0.4643849301027176
93572	5.004630139197737	0.19322938083898678	5.07	0.2827372397368873	-0.939778935832562	0.19202917755222304
93608	5.006050139077159	0.6300666001368787	5.25	0.23387903305641466	-0.7733987589522772	0.5891985722552913
93622	5.006591016612352	0.5672623407205568	5.2	0.2445594808237861	-0.807138335700999	0.5373251970464643
93710	5.010619323792417	-0.7068008035522653	4.57	0.22344084195445757	-0.7268756836743837	-0.6494042890446446
93773	5.013451993168405	0.10599745830516726	5.23	0.29487117986651257	-0.9496618035786853	0.10579908368133237
93788	5.014169323490974	1.3362328368797036	5.11	0.06908118952855086	-0.2219147000258773	0.9726158826411099
93819	5.0155183757363035	-0.6615578725365852	4.11	0.2355346272148124	-0.7530613768156089	-0.6143468093278899
93846	5.016791244359783	-0.36693130242166766	2.88	0.27977128989394	-0.8905192430197519	-0.3587527047460536
93855	5.0172915429898675	-1.194231906459649	5.31	0.11039597614859345	-0.3507655394524265	-0.9299334733102403
93865	5.017949183052019	-0.6866264205554152	4.1	0.23265680138003933	-0.7375645112851251	-0.6339317033122286
94007	5.0251337436513905	0.9923804769427627	5.13	0.16820427015062556	-0.520179024747667	0.8373297473013013
94081	5.028963345096116	1.1809166674231366	3.07	0.11832531485473056	-0.36118934621058474	0.9249547967595494
94090	5.0295089350202895	-0.13857073012135515	5.35	0.3088422438572333	-0.9410298670931387	-0.13812768602962514
94182	5.034017120478191	0.04003273922604157	5.14	0.3158582495322939	-0.9479619198075621	0.04002205388478265
94186	5.03421949140496	0.6832260304803396	4.43	0.24530617489143516	-0.7357223889342148	0.6312982234895522
94195	5.034922422761201	1.007144025099165	5.0	0.16934974299692782	-0.5067274135604156	0.8453094066040233
94348	5.0419962422195335	-0.44081225902918647	4.86	0.2927303641169677	-0.8557207739201952	-0.4266742211633715
94352	5.0420543616836255	1.2802944409413397	4.45	0.09272267900771955	-0.27101003135168095	0.9581002388604193
94408	5.044949862912683	0.3733333970107856	4.76	0.30397669399373894	-0.8801003312183927	0.36472123121352884
94417	5.0455826320329935	-0.7935319736703951	5.38	0.22937956170587273	-0.662760562907333	-0.7128348005859261
94418	5.045608288372999	0.6655591620198297	4.35	0.25727734183456397	-0.743305655961445	0.6174990455006929
94484	5.048811665682108	0.9314553262656003	3.8	0.19696812739277483	-0.5632181884668587	0.8024891457032262
94525	5.051134088051274	-0.3307906474275734	4.88	0.314288189777977	-0.892039122582836	-0.324790913585535
94532	5.051538044506649	0.40187148504965514	5.46	0.30618005957275385	-0.8679067726299001	0.3911414132295069
94539	5.05192812559447	0.20237829205818592	5.28	0.32625542376620836	-0.9236647329470138	0.20099965067893397
94590	5.055091185797859	0.01893907385887355	5.1	0.3359732384745925	-0.9416811230307536	0.018937939603703796
94771	5.063847589921577	-0.09452294821756323	4.98	0.3427309351831162	-0.9346804260207408	-0.09438224029017997
94778	5.064049960848346	-0.015571146907885133	5.46	0.34441590814584533	-0.9386880425075796	-0.01557051923863756
94786	5.06436961790085	1.146934932353882	4.6	0.14179334655894157	-0.3860680128681169	0.9115076172537887
94873	5.068753186850157	-0.31149234990205443	3.92	0.33208058974238464	-0.8920721878315442	-0.3064795158143398
94881	5.0689903770955045	-0.2784675963149606	4.52	0.33564380934786026	-0.9009898968265566	-0.2748825914148222
94946	5.0729660625986215	-0.7759553212789208	3.96	0.2518220479595459	-0.6678532399629886	-0.7003982481648557
94965	5.073881836857144	0.4583654018356364	5.22	0.3171640162638569	-0.8388181767654826	0.44248282804557665
94966	5.073904613403881	-0.9498767878282101	5.03	0.20577264962610914	-0.5441777776522749	-0.8133438159691643
94999	5.075498448076803	-0.7819036302625203	4.27	0.2520293061992818	-0.6633066768410194	-0.7046314506710811
95052	5.078411489864844	-0.7088818817924657	3.96	0.27168191935602926	-0.7088066791592775	-0.6509854270828349
95077	5.079459211014815	0.5169898769461121	4.99	0.31198041298251533	-0.8113998383585332	0.4942656413579697
95152	5.083139848607885	0.20846936897459847	5.17	0.3544714986449361	-0.9118752127975804	0.20696268488251796
95182	5.084470574896068	-0.42775532872196925	5.02	0.33079887602066	-0.8476370979866235	-0.4148294272834115
95202	5.085351268036623	0.34554665576160715	5.14	0.342837810020072	-0.8762060508670961	0.33871107517252674
95206	5.085428498856024	-0.41822377151756285	5.45	0.3330363749569271	-0.8509634164229644	-0.40613795299787686
95207	5.085445777615619	0.05436307920880638	3.36	0.36392535149942123	-0.9298418699931403	0.05433631698673382
95260	5.088298343745079	0.6338668625968786	5.17	0.2958034296460898	-0.7494815846938522	0.5922648775796205
95289	5.089895581810041	0.005909161248477201	4.64	0.3685973968912027	-0.9295703530188504	0.005909127976204237
95473	5.099440263890423	0.43048380194161195	4.44	0.34302110520881746	-0.8415393398603243	0.41731050891245375
95554	5.103804721484423	0.9028549648790197	3.76	0.23628876611879165	-0.5725278539244967	0.7850983858642617
95566	5.104519695612502	-0.47098783242556963	5.46	0.3405492036917135	-0.8234816041330105	-0.45376677657081005
95638	5.107985134108799	-0.0486752606160671	5.03	0.38490192697169284	-0.9216740725690756	-0.048656043482920006
95648	5.1082356761229235	0.48798849125730065	3.05	0.3405825284267954	-0.8149742990773191	0.4688501180269058
95652	5.108389352363561	0.48808614242894977	5.12	0.3406902031731448	-0.8148796632766494	0.4689363707796355
95752	5.112820045202674	0.6013177286842457	4.74	0.3214381272282371	-0.7593599936184408	0.5657295559326961
95799	5.115337246316362	1.215816864557961	4.67	0.13630902720774707	-0.31972739059456784	0.9376535846490783
95927	5.122930475760088	0.1287868157604029	4.45	0.3958007930039644	-0.9093113765356817	0.12843112068426552
95973	5.1250790633357575	0.3451109866737243	5.0	0.37742680349986263	-0.8620332720035815	0.3383011172885412
95986	5.125541662853998	0.7402379260817277	5.34	0.2964298676970591	-0.6761865117320544	0.6744635904841273
96000	5.126244856009626	0.5142255546636333	5.39	0.3501352268841515	-0.797168967371957	0.4918607123504695
96026	5.127432378032684	-0.18431451827248005	5.12	0.39639983674906976	-0.899598958106041	-0.18327270391369346
96039	5.127849424457447	-0.8394894424818417	4.88	0.26954875468761363	-0.6110299877438319	-0.7443022389621903
96138	5.133197985950185	0.8765236013332018	4.49	0.2613684029656225	-0.5840074759793037	0.768519242395064
96156	5.134031293401549	0.7800737921681443	5.17	0.29092587338850384	-0.6486034188546349	0.7033318855584576
96162	5.134353568447929	-0.43430115117498896	4.59	0.37153255935962604	-0.8275933032875369	-0.4207765222648585
96165	5.13441535310345	-0.022455423609451564	4.36	0.40950649575542464	-0.9120308486888179	-0.022453529211836496
96180	5.135154936373983	-0.12265261175817356	4.93	0.40720223299405406	-0.9051066032151791	-0.12234532382129079
96232	5.138134213407137	-0.24961351641501756	5.46	0.40019967173205195	-0.8825059051987167	-0.24702945175616497
96252	5.139072240613621	-0.08111662044738925	5.45	0.41249298790275485	-0.9073500145320078	-0.08102768699539242
96359	5.145204629473429	0.09420891112525188	5.18	0.41756849980649813	-0.9037629415430546	0.09406962029686239
96377	5.146001808609277	0.5262747318607491	4.68	0.3632989202678205	-0.7846609932476191	0.502315657936218
96386	5.146283766549937	0.7473199311342525	5.41	0.3083748372055728	-0.665542185676625	0.6796753334226695
96450	5.149142354065316	0.3144016915920813	4.39	0.4022651493392461	-0.86171265511755	0.309247553971469
96501	5.151876063272716	-0.2843711725098314	5.3	0.40838765012023764	-0.8686247887762147	-0.2805539227185152
96519	5.152369293319328	0.7945601296794523	5.06	0.29840108219479516	-0.6338732941297714	0.7135554926801752
96530	5.153298419346626	0.3050144556635223	4.39	0.4070638302130548	-0.8626208700224285	0.30030696417836494
96643	5.159711980748931	-0.2814168187783956	5.06	0.4155381582731925	-0.866141616223134	-0.2777170136403253
96650	5.159921158459783	0.20641281261038852	5.28	0.42355599729110943	-0.8823807218019016	0.2049501865114764
96756	5.164249487738266	-0.27000426787923737	5.49	0.4208206371617955	-0.8670421757054926	-0.2667355560974691
96811	5.167381393814506	0.6519564847088064	4.89	0.3493229160533272	-0.7140285037126178	0.6067427759816512
